City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Kirakira,SB,2021-10-11 00:10:03,-10.4544,161.9205,81.59,78,93,3.85,light rain
525,Puerto Escondido,MX,2021-10-11 00:11:34,15.85,-97.0667,85.03,61,40,10.36,scattered clouds
526,Rumoi,JP,2021-10-11 00:11:34,43.9344,141.6428,54.86,82,100,19.82,overcast clouds
527,Khandyga,RU,2021-10-11 00:11:34,62.6667,135.6,32.49,65,100,6.17,overcast clouds
528,Orocue,CO,2021-10-11 00:11:35,4.7912,-71.3354,78.84,85,94,2.53,overcast clouds
529,Maturin,VE,2021-10-11 00:11:35,9.75,-63.1767,75.9,91,96,6.67,overcast clouds
530,Koumac,NC,2021-10-11 00:11:35,-20.5667,164.2833,77.5,53,0,6.64,clear sky
531,Nome,US,2021-10-11 00:07:30,64.5011,-165.4064,41.16,69,1,4.61,clear sky
532,Copiapo,CL,2021-10-11 00:11:01,-27.3667,-70.3333,53.29,23,13,1.21,few clouds
533,Verkhovye,RU,2021-10-11 00:11:36,52.8119,37.2425,39.67,71,3,2.06,clear sky
534,Powell,US,2021-10-11 00:09:30,40.1578,-83.0752,75.85,75,1,1.01,clear sky
535,Zyryanovsk,KZ,2021-10-11 00:11:37,49.7386,84.2719,40.71,70,100,2.21,overcast clouds
536,Mayor Pablo Lagerenza,PY,2021-10-11 00:11:37,-19.9309,-60.7718,70.81,76,42,10.98,scattered clouds
537,Arrecife,ES,2021-10-11 00:11:37,28.963,-13.5477,73.47,64,75,10.36,broken clouds
538,Padang,ID,2021-10-11 00:11:38,-0.9492,100.3543,75.09,93,100,2.01,light rain
539,Kaberamaido,UG,2021-10-11 00:11:38,1.7389,33.1594,66.54,91,93,3.33,light rain
540,Doka,SD,2021-10-11 00:11:38,13.5167,35.7667,71.49,95,100,7.61,overcast clouds
541,Policoro,IT,2021-10-11 00:11:39,40.2115,16.6726,55.58,93,44,7.43,scattered clouds
542,Petropavlovsk-Kamchatskiy,RU,2021-10-11 00:11:39,53.0452,158.6483,37.99,100,90,22.37,shower sleet
543,Mnogovershinnyy,RU,2021-10-11 00:11:39,53.9353,139.9242,38.17,96,100,17.43,moderate rain
544,Chateaubelair,VC,2021-10-11 00:11:40,13.2833,-61.25,80.08,82,100,13.73,overcast clouds
545,Abu Zabad,SD,2021-10-11 00:11:40,12.35,29.25,81.39,51,100,6.26,overcast clouds
546,Kaele,CM,2021-10-11 00:11:40,10.1092,14.4508,74.68,74,100,6.87,overcast clouds
547,Keffi,NG,2021-10-11 00:11:41,8.8486,7.8736,73.29,96,100,1.54,overcast clouds
548,Mareeba,AU,2021-10-11 00:11:41,-17.0,145.4333,84.33,63,18,1.95,few clouds
549,Bonthe,SL,2021-10-11 00:11:41,7.5264,-12.505,77.92,87,44,5.5,light rain
550,Yeppoon,AU,2021-10-11 00:11:42,-23.1333,150.7333,80.38,51,4,9.15,clear sky
551,Pokosnoye,RU,2021-10-11 00:11:42,55.5258,101.0536,36.73,79,85,6.87,overcast clouds
552,Ahuimanu,US,2021-10-11 00:11:42,21.4447,-157.8378,85.71,60,75,16.11,broken clouds
553,Waddan,LY,2021-10-11 00:11:43,29.1614,16.139,72.01,52,0,11.32,clear sky
554,Wajir,KE,2021-10-11 00:11:43,1.7471,40.0573,77.16,65,24,14.25,few clouds
555,Ucluelet,CA,2021-10-11 00:11:43,48.9329,-125.5528,53.1,76,99,5.99,overcast clouds
556,Tura,IN,2021-10-11 00:11:44,25.5198,90.2201,72.55,89,4,3.87,clear sky
557,Ostersund,SE,2021-10-11 00:11:44,63.1792,14.6357,41.61,100,75,5.75,broken clouds
558,Vung Tau,VN,2021-10-11 00:11:44,10.346,107.0843,79.93,85,100,13.31,overcast clouds
559,Kota Bahru,MY,2021-10-11 00:11:45,6.1333,102.2386,77.07,85,62,3.8,broken clouds
560,Ponta Delgada,PT,2021-10-11 00:11:45,37.7333,-25.6667,70.52,94,75,11.5,broken clouds
561,Buzmeyin,TM,2021-10-11 00:11:45,38.0507,58.2056,42.53,45,14,2.3,few clouds
562,Savannah Bight,HN,2021-10-11 00:11:46,16.45,-85.85,82.99,72,5,8.81,clear sky
563,Duvan,RU,2021-10-11 00:11:46,55.695,57.9024,39.27,95,100,1.23,overcast clouds
564,Darnah,LY,2021-10-11 00:11:47,32.767,22.6367,75.51,53,0,12.82,clear sky
565,Paka,MY,2021-10-11 00:11:47,4.6374,103.4368,79.54,86,92,3.2,overcast clouds
566,Tupancireta,BR,2021-10-11 00:11:47,-29.0806,-53.8358,61.16,95,97,8.14,overcast clouds
567,Wolgast,DE,2021-10-11 00:11:48,54.05,13.7667,42.85,79,59,9.89,broken clouds
568,Kuusamo,FI,2021-10-11 00:11:48,65.9667,29.1833,48.24,93,90,10.36,overcast clouds
569,Magdagachi,RU,2021-10-11 00:11:48,53.45,125.8,37.72,68,14,5.37,few clouds
570,Pringsewu,ID,2021-10-11 00:07:35,-5.3582,104.9744,78.01,87,100,3.38,overcast clouds
571,Kefamenanu,ID,2021-10-11 00:11:49,-9.4467,124.4781,84.2,39,97,2.77,overcast clouds
572,Mersing,MY,2021-10-11 00:11:49,2.4312,103.8405,78.94,86,88,6.31,overcast clouds
573,Atar,MR,2021-10-11 00:11:49,20.5169,-13.0499,84.81,20,1,4.25,clear sky
574,Paramonga,PE,2021-10-11 00:11:50,-10.6667,-77.8333,63.46,89,54,7.27,broken clouds
575,Sumbawanga,TZ,2021-10-11 00:11:50,-7.9667,31.6167,63.23,38,43,4.23,scattered clouds
576,La Asuncion,VE,2021-10-11 00:11:50,11.0333,-63.8628,81.19,81,88,11.81,overcast clouds
577,San Cristobal,VE,2021-10-11 00:11:51,7.7669,-72.225,73.58,99,93,1.16,overcast clouds
578,Kaeo,NZ,2021-10-11 00:11:51,-35.1,173.7833,69.33,56,47,9.64,scattered clouds
579,San Angelo,US,2021-10-11 00:08:14,31.4638,-100.437,88.02,12,90,7.0,overcast clouds
580,Badlapur,IN,2021-10-11 00:11:52,19.15,73.2667,80.4,93,64,2.06,broken clouds
581,Debre Birhan,ET,2021-10-11 00:11:52,9.6833,39.5333,50.34,92,90,3.24,light rain
582,Amapa,BR,2021-10-11 00:09:28,1.0,-52.0,74.28,94,92,5.82,overcast clouds
583,Dhidhdhoo,MV,2021-10-11 00:11:52,6.8833,73.1,82.89,79,100,20.45,overcast clouds
584,Taunggyi,MM,2021-10-11 00:11:53,20.7833,97.0333,63.36,96,98,2.1,overcast clouds
585,Lucapa,AO,2021-10-11 00:11:53,-8.4192,20.7447,75.31,50,96,1.77,overcast clouds
586,Tautira,PF,2021-10-11 00:11:53,-17.7333,-149.15,86.02,76,80,10.27,broken clouds
587,Malyye Derbety,RU,2021-10-11 00:11:54,47.9547,44.6808,45.39,62,33,5.14,scattered clouds
588,Alyangula,AU,2021-10-11 00:11:54,-13.8483,136.4192,83.71,66,87,11.92,overcast clouds
589,Tsiroanomandidy,MG,2021-10-11 00:11:54,-18.7667,46.0333,69.24,74,77,4.59,light rain
590,Finnsnes,NO,2021-10-11 00:11:55,69.2296,17.9811,45.75,90,100,2.98,light rain
591,Oudtshoorn,ZA,2021-10-11 00:11:55,-33.5907,22.2014,64.0,30,53,6.02,broken clouds
592,Luanda,AO,2021-10-11 00:08:40,-8.8368,13.2343,73.24,81,52,7.27,broken clouds
593,Motygino,RU,2021-10-11 00:11:56,58.1831,94.7592,26.62,94,93,5.53,overcast clouds
594,Keetmanshoop,NA,2021-10-11 00:11:56,-26.5833,18.1333,68.2,13,0,10.18,clear sky
595,San Jeronimo,PE,2021-10-11 00:11:56,-11.9472,-75.2829,56.62,67,66,5.79,broken clouds
596,Qui Nhon,VN,2021-10-11 00:11:57,13.7667,109.2333,79.18,85,100,4.25,overcast clouds
597,Mounana,GA,2021-10-11 00:11:57,-1.4085,13.1586,69.94,97,100,1.95,overcast clouds
598,Sechura,PE,2021-10-11 00:11:57,-5.5569,-80.8222,67.33,79,30,16.02,scattered clouds
599,Awbari,LY,2021-10-11 00:11:58,26.5921,12.7805,75.72,13,0,11.54,clear sky
600,Taoudenni,ML,2021-10-11 00:11:58,22.6783,-3.9836,89.38,10,51,4.61,broken clouds
601,Mitu,CO,2021-10-11 00:11:58,1.1983,-70.1733,75.65,90,43,2.84,scattered clouds
602,Shimoda,JP,2021-10-11 00:11:59,34.6667,138.95,78.1,72,14,10.13,few clouds
603,Boryslav,UA,2021-10-11 00:11:59,49.2867,23.4324,42.35,55,70,4.05,broken clouds
604,Minamiashigara,JP,2021-10-11 00:11:59,35.3193,139.099,80.51,78,53,5.01,broken clouds
605,Orlik,RU,2021-10-11 00:12:00,52.5178,99.825,27.63,70,59,2.75,broken clouds
606,Bungu,TZ,2021-10-11 00:12:00,-7.6337,39.0582,70.65,92,68,2.39,broken clouds
607,Sinnamary,GF,2021-10-11 00:12:01,5.3833,-52.95,79.86,87,81,11.65,broken clouds
608,Aguada De Pasajeros,CU,2021-10-11 00:12:01,22.385,-80.8508,73.58,90,68,4.47,light rain
609,Bacalar,MX,2021-10-11 00:12:01,18.6667,-88.3833,86.11,74,40,0.0,scattered clouds
610,Bubaque,GW,2021-10-11 00:12:02,11.2833,-15.8333,82.42,78,84,8.08,broken clouds
611,Valle De Allende,MX,2021-10-11 00:12:02,26.9333,-105.4,81.57,17,2,13.06,clear sky
612,Northam,GB,2021-10-11 00:12:03,51.0333,-4.2167,51.3,83,11,7.54,few clouds
613,Port-Cartier,CA,2021-10-11 00:12:03,50.0334,-66.8654,48.74,92,81,0.94,broken clouds
614,Rocha,UY,2021-10-11 00:12:03,-34.4833,-54.3333,58.41,81,100,11.01,overcast clouds
615,Mattawa,US,2021-10-11 00:12:04,46.7379,-119.9028,64.92,36,14,17.0,few clouds
616,Barcelos,PT,2021-10-11 00:12:04,41.5388,-8.6151,68.85,47,73,7.16,broken clouds
617,Kununurra,AU,2021-10-11 00:08:55,-15.7667,128.7333,85.98,62,40,5.75,scattered clouds
618,Potsdam,DE,2021-10-11 00:12:05,52.3989,13.0657,47.48,74,55,5.3,broken clouds
619,Puerto Asis,CO,2021-10-11 00:12:05,0.5133,-76.5007,75.16,92,92,2.01,overcast clouds
620,Gat,IL,2021-10-11 00:12:05,31.61,34.7642,70.39,67,0,4.61,clear sky
621,Nantucket,US,2021-10-11 00:12:05,41.2835,-70.0995,63.01,90,100,25.81,heavy intensity rain
622,Pipri,IN,2021-10-11 00:12:06,19.8,75.5333,73.15,70,11,2.75,few clouds
623,San Ignacio,BZ,2021-10-11 00:12:06,17.1561,-89.0714,87.94,74,0,4.61,clear sky
624,Limekilns,GB,2021-10-11 00:12:07,56.0334,-3.4771,52.12,93,0,10.36,clear sky
625,Igrim,RU,2021-10-11 00:12:07,63.1906,64.4162,28.69,64,11,4.81,few clouds
626,Sorland,NO,2021-10-11 00:12:07,67.667,12.6934,49.64,82,97,10.76,overcast clouds
627,Mattru,SL,2021-10-11 00:12:08,7.6244,-11.8332,74.1,97,63,2.42,light rain
628,Hobyo,SO,2021-10-11 00:12:08,5.3505,48.5268,78.33,88,48,15.86,scattered clouds
629,Mizan Teferi,ET,2021-10-11 00:12:08,6.9833,35.5833,61.86,88,85,3.24,overcast clouds
630,Spas-Klepiki,RU,2021-10-11 00:12:09,55.1347,40.1767,42.21,72,49,4.23,scattered clouds
631,Rebrikha,RU,2021-10-11 00:12:09,53.0733,82.3408,40.89,82,100,3.11,overcast clouds
632,Sorong,ID,2021-10-11 00:10:41,-0.8833,131.25,80.24,81,100,7.4,overcast clouds
633,Zambezi,ZM,2021-10-11 00:12:09,-13.5432,23.1047,73.96,30,36,5.14,scattered clouds
634,Bumbuna,SL,2021-10-11 00:12:10,9.05,-11.7333,72.55,99,99,2.13,light rain
635,Chara,RU,2021-10-11 00:12:10,56.9064,118.2631,29.64,61,16,4.76,few clouds
636,Chkalovskoye,RU,2021-10-11 00:12:11,44.8392,133.0436,51.49,53,3,14.07,clear sky
637,Naryan-Mar,RU,2021-10-11 00:12:11,67.6713,53.087,30.69,95,100,9.95,overcast clouds
638,Kondoa,TZ,2021-10-11 00:12:12,-4.9,35.7833,59.72,88,94,5.99,overcast clouds
639,Banswada,IN,2021-10-11 00:12:12,18.3833,77.8833,71.24,82,100,1.57,overcast clouds
640,Nara,JP,2021-10-11 00:12:12,34.6851,135.8049,78.49,54,0,1.41,clear sky
641,Koslan,RU,2021-10-11 00:12:13,63.4564,48.8989,46.76,97,100,10.04,overcast clouds
642,Lerwick,GB,2021-10-11 00:12:13,60.1545,-1.1494,46.4,77,33,23.17,scattered clouds
643,Itarema,BR,2021-10-11 00:12:14,-2.9248,-39.9167,79.38,75,6,16.33,clear sky
644,Termoli,IT,2021-10-11 00:12:14,41.9888,14.9895,54.66,81,100,29.75,overcast clouds
645,Eregli,TR,2021-10-11 00:12:15,37.5133,34.0467,57.99,27,0,0.4,clear sky
646,Araouane,ML,2021-10-11 00:12:15,18.9048,-3.5265,87.44,10,100,4.34,overcast clouds
647,Poronaysk,RU,2021-10-11 00:12:15,49.2167,143.1167,46.65,74,39,21.36,scattered clouds
648,Cedar City,US,2021-10-11 00:12:16,37.6775,-113.0619,56.37,33,1,5.75,clear sky
649,Apache Junction,US,2021-10-11 00:12:16,33.4151,-111.5496,83.79,19,1,1.01,clear sky
650,Touros,BR,2021-10-11 00:12:17,-5.1989,-35.4608,78.64,77,25,14.05,scattered clouds
651,Itabuna,BR,2021-10-11 00:12:17,-14.7856,-39.2803,70.16,99,73,1.39,broken clouds
652,Tazovskiy,RU,2021-10-11 00:12:18,67.4667,78.7,28.38,80,62,15.82,broken clouds
653,Caborca,MX,2021-10-11 00:12:18,30.5838,-111.101,79.48,14,0,7.87,clear sky
654,Shangrao,CN,2021-10-11 00:12:18,28.4532,117.9686,73.26,72,87,7.92,overcast clouds
655,Mogadishu,SO,2021-10-11 00:09:54,2.0371,45.3438,78.08,86,23,12.86,few clouds
656,Jensen Beach,US,2021-10-11 00:12:19,27.2545,-80.2298,80.65,79,20,1.99,few clouds
657,Sao Joao Da Barra,BR,2021-10-11 00:12:19,-21.6403,-41.0511,68.45,89,100,18.92,light rain
658,Caravelas,BR,2021-10-11 00:08:16,-17.7125,-39.2481,72.41,92,99,5.75,overcast clouds
659,Albania,AL,2021-10-11 00:12:20,41.0,20.0,60.19,94,100,3.42,overcast clouds
660,Bridgend,GB,2021-10-11 00:12:20,51.5058,-3.5772,51.75,87,39,3.36,scattered clouds
661,Florianopolis,BR,2021-10-11 00:12:20,-27.6146,-48.5012,67.42,78,77,1.01,broken clouds
662,Shieli,KZ,2021-10-11 00:12:21,44.1667,66.75,44.44,51,2,7.58,clear sky
663,Medicine Hat,CA,2021-10-11 00:12:21,50.0501,-110.6683,49.71,61,27,7.0,scattered clouds
664,Kiama,AU,2021-10-11 00:12:22,-34.6833,150.8667,60.58,68,100,5.99,overcast clouds
665,Curup,ID,2021-10-11 00:12:22,-3.4667,102.5333,70.05,96,98,1.72,overcast clouds
666,Padilla,CO,2021-10-11 00:12:22,3.2204,-76.3139,68.65,98,93,0.92,overcast clouds
667,Kilakarai,IN,2021-10-11 00:12:23,9.2333,78.7833,81.99,76,100,8.9,moderate rain
668,Pedernales,DO,2021-10-11 00:12:23,18.0384,-71.744,81.36,75,62,6.06,broken clouds
